tweet_id,time_created,tweet_length,source,retweet_count,favorite_count,timestamp,rating_numerator,rating_denominator,name,dog_stage,breed,confidence
822489057087389700,Sun Jan 15 01:45:15 +0000 2017,111,Twitter for iPhone,2383,0,2017-01-15 01:45:15+00:00,13,10,Paisley,None,Pomeranian,0.6485
822462944365645825,Sat Jan 14 17:00:24 +0000 2017,138,Twitter for iPhone,521,3147,2017-01-14 17:00:24+00:00,14,10,Gabe,pupper,toy_poodle,0.685617
822244816520155136,Sat Jan 14 01:22:35 +0000 2017,80,Twitter for iPhone,5763,18566,2017-01-14 01:22:35+00:00,11,10,None,None,Eskimo_dog,0.358459
821886076407029760,Fri Jan 13 17:00:21 +0000 2017,139,Twitter for iPhone,1079,5004,2017-01-13 17:00:21+00:00,13,10,Jimison,None,none,0.0
821765923262631936,Fri Jan 13 01:03:12 +0000 2017,54,Twitter for iPhone,2858,12565,2017-01-13 01:03:12+00:00,13,10,Duchess,doggo,Cardigan,0.984725
821522889702862852,Thu Jan 12 16:54:26 +0000 2017,111,Twitter for iPhone,1865,9124,2017-01-12 16:54:26+00:00,13,10,Harlso,None,none,0.0
821407182352777218,Wed Jan 11 17:42:57 +0000 2017,85,Twitter Web Client,379,2132,2017-01-11 17:42:57+00:00,14,10,Sundance,doggo,Pomeranian,0.666957
821153421864615936,Wed Jan 11 17:01:16 +0000 2017,103,Twitter for iPhone,6214,21726,2017-01-11 17:01:16+00:00,13,10,None,None,Eskimo_dog,0.615741
821149554670182400,Wed Jan 11 02:57:27 +0000 2017,98,Twitter for iPhone,34425,0,2017-01-11 02:57:27+00:00,12,10,Luca,None,Greater_Swiss_Mountain_dog,0.519428
821107785811234820,Wed Jan 11 02:57:26 +0000 2017,112,Twitter for iPhone,17730,0,2017-01-11 02:57:26+00:00,11,10,None,doggo,none,0.0
821044531881721856,Wed Jan 11 02:21:57 +0000 2017,97,Twitter for iPhone,17730,42855,2017-01-11 02:21:57+00:00,12,10,Flash,None,pug,0.6229210000000001
820749716845686786,Tue Jan 10 02:30:30 +0000 2017,95,Twitter for iPhone,19365,0,2017-01-10 02:30:30+00:00,13,10,Sunny,None,Cardigan,0.611525
820690176645140481,Tue Jan 10 01:15:10 +0000 2017,70,Twitter for iPhone,7037,21152,2017-01-10 01:15:10+00:00,84,70,None,None,none,0.0
820314633777061888,Mon Jan 09 19:14:36 +0000 2017,127,Twitter for iPhone,2263,10230,2017-01-09 19:14:36+00:00,14,10,None,None,beagle,0.0194268
820078625395449857,Mon Jan 09 04:04:51 +0000 2017,118,Twitter for iPhone,7421,0,2017-01-09 04:04:51+00:00,12,10,None,None,Chihuahua,0.287201
819952236453363712,Sun Jan 08 17:20:31 +0000 2017,82,Twitter for iPhone,2361,11587,2017-01-08 17:20:31+00:00,13,10,Oliver,puppo,Shih-Tzu,0.105416
819924195358416896,Sun Jan 08 01:40:55 +0000 2017,98,Twitter for iPhone,739,4591,2017-01-08 01:40:55+00:00,11,10,None,doggo,Brabancon_griffon,0.409909
819711362133872643,Sat Jan 07 20:18:46 +0000 2017,116,Twitter for iPhone,25021,48414,2017-01-07 20:18:46+00:00,11,10,Howie,None,chow,0.52623
819588359383371776,Sat Jan 07 16:59:28 +0000 2017,140,Twitter for iPhone,2513,10196,2017-01-07 16:59:28+00:00,13,10,Jazzy,None,none,0.0
819347104292290561,Sat Jan 07 01:00:41 +0000 2017,143,Twitter for iPhone,2720,11076,2017-01-07 01:00:41+00:00,12,10,Anna,None,Pomeranian,0.846986
819238181065359361,Fri Jan 06 22:45:43 +0000 2017,131,Twitter for iPhone,3131,0,2017-01-06 22:45:43+00:00,10,10,None,pupper,basset,0.335692
819227688460238848,Fri Jan 06 17:33:29 +0000 2017,56,Twitter for iPhone,13530,31733,2017-01-06 17:33:29+00:00,12,10,Finn,None,flat-coated_retriever,0.837448
819006400881917954,Fri Jan 06 00:49:53 +0000 2017,103,Twitter for iPhone,1857,8281,2017-01-06 00:49:53+00:00,14,10,Sunny,doggo,none,0.0
819004803107983360,Thu Jan 05 21:29:55 +0000 2017,54,Twitter for iPhone,2405,11501,2017-01-05 21:29:55+00:00,14,10,Bo,doggo,Pomeranian,0.948537
818627210458333184,Thu Jan 05 02:09:53 +0000 2017,105,Twitter for iPhone,4371,0,2017-01-05 02:09:53+00:00,13,10,Wafer,None,Bernese_mountain_dog,0.583054
818614493328580609,Thu Jan 05 01:20:46 +0000 2017,91,Twitter for iPhone,1886,9443,2017-01-05 01:20:46+00:00,12,10,Bear,None,vizsla,0.665516
818536468981415936,Wed Jan 04 01:05:59 +0000 2017,103,Twitter for iPhone,7421,28555,2017-01-04 01:05:59+00:00,11,10,Tom,None,Samoyed,0.634695
818259473185828864,Tue Jan 03 01:20:49 +0000 2017,91,Twitter for iPhone,1979,8459,2017-01-03 01:20:49+00:00,12,10,Florence,None,Chihuahua,0.407016
818145370475810820,Mon Jan 02 23:23:48 +0000 2017,140,Twitter for iPhone,942,0,2017-01-02 23:23:48+00:00,11,10,Autumn,None,none,0.0
817908911860748288,Mon Jan 02 20:12:21 +0000 2017,85,Twitter for iPhone,4861,0,2017-01-02 20:12:21+00:00,12,10,None,None,miniature_poodle,0.349561
817827839487737858,Mon Jan 02 18:38:42 +0000 2017,139,Twitter for iPhone,942,4678,2017-01-02 18:38:42+00:00,13,10,Buddy,None,Labrador_retriever,0.8019029999999999
817777686764523521,Mon Jan 02 17:00:46 +0000 2017,57,Twitter for iPhone,7834,21053,2017-01-02 17:00:46+00:00,13,10,Dido,multiple,giant_schnauzer,0.119693
817536400337801217,Mon Jan 02 02:26:09 +0000 2017,140,Twitter for iPhone,3842,0,2017-01-02 02:26:09+00:00,12,10,Eugene,None,Pembroke,0.8764790000000001
817423860136083457,Sun Jan 01 19:22:38 +0000 2017,100,Twitter for iPhone,1547,7794,2017-01-01 19:22:38+00:00,13,10,Ken,None,Rottweiler,0.591829
817415592588222464,Sun Jan 01 02:53:20 +0000 2017,44,Twitter for iPhone,3553,9777,2017-01-01 02:53:20+00:00,11,10,Strudel,None,Pembroke,0.655279
817171292965273600,Fri Dec 30 01:05:33 +0000 2016,86,Twitter for iPhone,2516,10655,2016-12-30 01:05:33+00:00,13,10,Tebow,None,golden_retriever,0.258372
817120970343411712,Thu Dec 29 21:06:41 +0000 2016,135,Twitter for iPhone,5438,0,2016-12-29 21:06:41+00:00,13,10,None,None,Samoyed,0.978007
817056546584727552,Thu Dec 29 17:54:58 +0000 2016,112,Twitter for iPhone,1732,8191,2016-12-29 17:54:58+00:00,11,10,Chloe,None,dalmatian,0.989519
816816676327063552,Wed Dec 28 03:08:11 +0000 2016,92,Twitter for iPhone,2944,0,2016-12-28 03:08:11+00:00,12,10,Timber,None,none,0.0
816697700272001025,Wed Dec 28 00:52:25 +0000 2016,93,Twitter for iPhone,1725,8816,2016-12-28 00:52:25+00:00,12,10,Binky,None,none,0.0
816450570814898180,Tue Dec 27 18:24:12 +0000 2016,139,Twitter for iPhone,12990,34495,2016-12-27 18:24:12+00:00,13,10,Moose,None,Labrador_retriever,0.458746
816336735214911488,Tue Dec 27 17:36:16 +0000 2016,66,Twitter for iPhone,1640,7861,2016-12-27 17:36:16+00:00,11,10,Dudley,None,Cardigan,0.229944
816091915477250048,Mon Dec 26 03:00:30 +0000 2016,68,Twitter for iPhone,6825,17609,2016-12-26 03:00:30+00:00,12,10,Comet,None,golden_retriever,0.949215
815990720817401858,Mon Dec 26 00:00:03 +0000 2016,75,Twitter for iPhone,1803,8771,2016-12-26 00:00:03+00:00,11,10,Jack,None,standard_poodle,0.132569
815966073409433600,Sun Dec 25 23:00:08 +0000 2016,112,Twitter for iPhone,2059,7346,2016-12-25 23:00:08+00:00,13,10,None,pupper,Pembroke,0.773135
815736392542261248,Sun Dec 25 21:12:41 +0000 2016,131,Twitter for iPhone,418,4248,2016-12-25 21:12:41+00:00,11,10,Akumi,None,golden_retriever,0.181351
815639385530101762,Sun Dec 25 21:00:18 +0000 2016,89,Twitter for iPhone,2912,11171,2016-12-25 21:00:18+00:00,12,10,Titan,None,Labrador_retriever,0.479008
815390420867969024,Sun Dec 25 20:00:07 +0000 2016,100,Twitter for iPhone,2555,9768,2016-12-25 20:00:07+00:00,13,10,None,None,Chihuahua,0.416385
814986499976527872,Sun Dec 25 19:00:02 +0000 2016,74,Twitter for iPhone,3370,9991,2016-12-25 19:00:02+00:00,11,10,Cooper,pupper,Labrador_retriever,0.986548
814638523311648768,Sun Dec 25 18:00:17 +0000 2016,112,Twitter for iPhone,2586,9396,2016-12-25 18:00:17+00:00,12,10,Olivia,None,none,0.0
814530161257443328,Sun Dec 25 16:00:16 +0000 2016,90,Twitter for iPhone,6818,19865,2016-12-25 16:00:16+00:00,12,10,Alf,None,vizsla,0.5195890000000001
814153002265309185,Sat Dec 24 22:04:54 +0000 2016,101,Twitter for iPhone,1784,7124,2016-12-24 22:04:54+00:00,12,10,Oshie,None,none,0.0
813910438903693312,Sat Dec 24 03:40:19 +0000 2016,118,Twitter for iPhone,1147,5729,2016-12-24 03:40:19+00:00,11,10,Chubbs,doggo,cocker_spaniel,0.299708
813812741911748608,Sat Dec 24 01:16:12 +0000 2016,110,Twitter for iPhone,1795,7550,2016-12-24 01:16:12+00:00,14,10,Gary,None,Pembroke,0.918441
813800681631023104,Fri Dec 23 19:00:19 +0000 2016,103,Twitter for iPhone,3413,12890,2016-12-23 19:00:19+00:00,12,10,Sky,None,chow,0.749368
813217897535406080,Thu Dec 22 17:23:53 +0000 2016,88,Twitter for iPhone,1304,6886,2016-12-22 17:23:53+00:00,13,10,Atlas,None,English_springer,0.9903
813202720496779264,Thu Dec 22 01:24:33 +0000 2016,41,Twitter for iPhone,1468,7131,2016-12-22 01:24:33+00:00,11,10,None,doggo,Staffordshire_bullterrier,0.0593442
813187593374461952,Wed Dec 21 19:01:02 +0000 2016,136,Twitter for iPhone,680,5304,2016-12-21 19:01:02+00:00,13,10,None,None,standard_schnauzer,0.441427
813172488309972993,Wed Dec 21 17:39:46 +0000 2016,103,Twitter for iPhone,2838,12028,2016-12-21 17:39:46+00:00,12,10,Eleanor,None,golden_retriever,0.800495
813157409116065792,Wed Dec 21 01:44:13 +0000 2016,112,Twitter for iPhone,5957,19788,2016-12-21 01:44:13+00:00,12,10,Layla,None,Maltese_dog,0.921968
813142292504645637,Mon Dec 19 23:06:23 +0000 2016,143,Twitter for iPhone,1326,5034,2016-12-19 23:06:23+00:00,13,10,None,None,beagle,0.681218
813130366689148928,Mon Dec 19 17:14:23 +0000 2016,127,Twitter for iPhone,1638,8502,2016-12-19 17:14:23+00:00,12,10,None,None,basset,0.556373
813127251579564032,Mon Dec 19 01:26:42 +0000 2016,100,Twitter for iPhone,2460,10394,2016-12-19 01:26:42+00:00,11,10,None,doggo,Pomeranian,0.46071
813112105746448384,Sun Dec 18 00:43:57 +0000 2016,79,Twitter for iPhone,10464,33187,2016-12-18 00:43:57+00:00,12,10,Toby,None,pug,0.8839520000000001
813096984823349248,Sat Dec 17 22:43:27 +0000 2016,118,Twitter for iPhone,3149,13923,2016-12-17 22:43:27+00:00,11,10,Rocky,doggo,Labrador_retriever,0.868367
813081950185472002,Sat Dec 17 00:38:52 +0000 2016,116,Twitter for iPhone,3671,14735,2016-12-17 00:38:52+00:00,11,10,Baron,None,golden_retriever,0.263892
813066809284972545,Fri Dec 16 17:14:20 +0000 2016,116,Twitter for iPhone,4557,0,2016-12-16 17:14:20+00:00,12,10,Tyr,None,Cardigan,0.0436270999999999
813051746834595840,Thu Dec 15 17:23:04 +0000 2016,41,Twitter for iPhone,1361,6590,2016-12-15 17:23:04+00:00,13,10,Bauer,None,West_Highland_white_terrier,0.672117
812781120811126785,Thu Dec 15 02:14:29 +0000 2016,126,Twitter for iPhone,5227,18814,2016-12-15 02:14:29+00:00,10,10,Swagger,None,Italian_greyhound,0.305637
812709060537683968,Wed Dec 14 00:57:20 +0000 2016,116,Twitter for iPhone,2856,9624,2016-12-14 00:57:20+00:00,12,10,Brandi,None,bull_mastiff,0.743808
812503143955202048,Tue Dec 13 18:01:07 +0000 2016,98,Twitter for iPhone,2029,7470,2016-12-13 18:01:07+00:00,13,10,None,None,none,0.0
812466873996607488,Tue Dec 13 02:39:32 +0000 2016,105,Twitter for iPhone,2451,10721,2016-12-13 02:39:32+00:00,12,10,Mary,None,Shih-Tzu,0.225848
812372279581671427,Mon Dec 12 16:16:49 +0000 2016,80,Vine - Make a Scene,19365,40023,2016-12-12 16:16:49+00:00,13,10,Moe,None,Irish_water_spaniel,0.388332
811985624773361665,Mon Dec 12 02:21:26 +0000 2016,71,Twitter for iPhone,5492,0,2016-12-12 02:21:26+00:00,11,10,Ted,None,Chihuahua,0.376741
811744202451197953,Mon Dec 12 00:29:28 +0000 2016,120,Twitter for iPhone,2060,8363,2016-12-12 00:29:28+00:00,13,10,Halo,None,none,0.0
811647686436880384,Sun Dec 11 17:31:39 +0000 2016,105,Twitter for iPhone,3295,11800,2016-12-11 17:31:39+00:00,11,10,None,None,whippet,0.000132464
811627233043480576,Sat Dec 10 16:22:02 +0000 2016,137,Twitter for iPhone,3374,13804,2016-12-10 16:22:02+00:00,10,10,Augie,None,French_bulldog,0.961996
811386762094317568,Fri Dec 09 06:17:20 +0000 2016,61,Twitter for iPhone,51447,111160,2016-12-09 06:17:20+00:00,11,10,Craig,pupper,toy_poodle,0.0980293
810984652412424192,Fri Dec 09 03:08:45 +0000 2016,112,Twitter for iPhone,6864,0,2016-12-09 03:08:45+00:00,24,7,Sam,None,golden_retriever,0.583875
810896069567610880,Thu Dec 08 23:53:08 +0000 2016,123,Twitter for iPhone,3616,12422,2016-12-08 23:53:08+00:00,11,10,Hunter,None,Maltese_dog,0.579472
810657578271330305,Wed Dec 07 22:38:52 +0000 2016,85,Twitter for iPhone,32231,70299,2016-12-07 22:38:52+00:00,11,10,Pavlov,None,golden_retriever,0.7903859999999999
810284430598270976,Wed Dec 07 22:06:10 +0000 2016,127,Twitter for iPhone,5124,0,2016-12-07 22:06:10+00:00,13,10,Phil,None,pug,0.985387
810254108431155201,Wed Dec 07 19:09:37 +0000 2016,84,Twitter for iPhone,1818,4647,2016-12-07 19:09:37+00:00,12,10,Gus,None,chow,0.2652739999999999
809920764300447744,Wed Dec 07 16:53:43 +0000 2016,99,Twitter for iPhone,2209,9707,2016-12-07 16:53:43+00:00,10,10,None,None,Yorkshire_terrier,0.0731443
809448704142938112,Tue Dec 06 19:29:28 +0000 2016,123,Twitter for iPhone,1130,6118,2016-12-06 19:29:28+00:00,12,10,None,None,Boston_bull,0.976577
809220051211603969,Tue Dec 06 02:15:59 +0000 2016,106,Twitter for iPhone,4993,0,2016-12-06 02:15:59+00:00,12,10,Kyro,None,whippet,0.8770209999999999
809084759137812480,Tue Dec 06 00:32:26 +0000 2016,125,Twitter for iPhone,1795,7866,2016-12-06 00:32:26+00:00,11,10,Wallace,None,malinois,0.1423
808838249661788160,Mon Dec 05 17:31:15 +0000 2016,54,Twitter for iPhone,1710,6214,2016-12-05 17:31:15+00:00,13,10,Ito,None,Doberman,0.0964228
808733504066486276,Mon Dec 05 17:16:37 +0000 2016,90,Twitter for iPhone,7434,0,2016-12-05 17:16:37+00:00,12,10,None,pupper,Chihuahua,0.841084
808501579447930884,Sun Dec 04 21:14:20 +0000 2016,138,Twitter for iPhone,1546,5458,2016-12-04 21:14:20+00:00,12,10,Koda,None,none,0.0
808344865868283904,Sun Dec 04 19:02:24 +0000 2016,137,Twitter for iPhone,2370,8321,2016-12-04 19:02:24+00:00,11,10,Seamus,None,Chihuahua,0.440916
808106460588765185,Fri Dec 02 17:27:25 +0000 2016,97,Twitter for iPhone,3590,12943,2016-12-02 17:27:25+00:00,12,10,None,multiple,Great_Pyrenees,0.8698040000000001
808001312164028416,Fri Dec 02 00:02:45 +0000 2016,73,Twitter for iPhone,1885,5818,2016-12-02 00:02:45+00:00,12,10,Cooper,None,Chesapeake_Bay_retriever,0.371146
807621403335917568,Thu Dec 01 19:56:00 +0000 2016,88,Twitter for iPhone,2999,0,2016-12-01 19:56:00+00:00,14,10,Ollie,pupper,none,0.0
807106840509214720,Wed Nov 30 18:16:08 +0000 2016,81,Twitter for iPhone,14977,41899,2016-11-30 18:16:08+00:00,13,10,Stephan,None,Chesapeake_Bay_retriever,0.5452859999999999
807010152071229440,Tue Nov 29 20:08:52 +0000 2016,98,Twitter for iPhone,6899,0,2016-11-29 20:08:52+00:00,12,10,Lennon,None,Pekinese,0.752707
806629075125202948,Tue Nov 29 16:33:36 +0000 2016,32,Twitter for iPhone,3874,10347,2016-11-29 16:33:36+00:00,13,10,None,None,none,0.0
806576416489959424,Mon Nov 28 19:35:59 +0000 2016,123,Twitter for iPhone,4937,0,2016-11-28 19:35:59+00:00,13,10,None,None,Labrador_retriever,0.772423
806542213899489280,Mon Nov 28 16:37:19 +0000 2016,110,Twitter for iPhone,2289,9507,2016-11-28 16:37:19+00:00,11,10,Waffles,None,malamute,0.363257
806219024703037440,Sat Nov 26 21:26:58 +0000 2016,106,Twitter for iPhone,2715,0,2016-11-26 21:26:58+00:00,11,10,None,None,none,0.0
805932879469572096,Sat Nov 26 18:00:13 +0000 2016,107,Twitter for iPhone,2348,8491,2016-11-26 18:00:13+00:00,12,10,Major,None,Japanese_spaniel,0.6611779999999999
805826884734976000,Sat Nov 26 01:31:31 +0000 2016,127,Twitter for iPhone,5454,15292,2016-11-26 01:31:31+00:00,12,10,Duke,None,Blenheim_spaniel,0.924127
805520635690676224,Fri Nov 25 19:55:35 +0000 2016,132,Twitter for iPhone,2450,8621,2016-11-25 19:55:35+00:00,13,10,Zeke,None,beagle,0.3134639999999999
805487436403003392,Fri Nov 25 16:22:55 +0000 2016,131,Twitter for iPhone,250,0,2016-11-25 16:22:55+00:00,12,10,Sansa,None,Lakeland_terrier,0.859392
805207613751304193,Fri Nov 25 01:18:59 +0000 2016,103,Twitter for iPhone,1592,7347,2016-11-25 01:18:59+00:00,12,10,Shooter,None,Staffordshire_bullterrier,0.6892590000000001
804738756058218496,Thu Nov 24 18:28:13 +0000 2016,63,Twitter for iPhone,218,1717,2016-11-24 18:28:13+00:00,12,10,Django,None,American_Staffordshire_terrier,0.914978
804475857670639616,Wed Nov 23 21:29:33 +0000 2016,84,Twitter for iPhone,1946,7791,2016-11-23 21:29:33+00:00,13,10,None,None,Shih-Tzu,0.249017
804026241225523202,Tue Nov 22 20:58:07 +0000 2016,56,Twitter for iPhone,5492,23091,2016-11-22 20:58:07+00:00,13,10,Bo,None,none,0.0
803773340896923648,Tue Nov 22 18:17:08 +0000 2016,130,Twitter for iPhone,3690,0,2016-11-22 18:17:08+00:00,12,10,Diogi,puppo,Chihuahua,0.626236
803638050916102144,Tue Nov 22 00:32:18 +0000 2016,105,Twitter for iPhone,90,644,2016-11-22 00:32:18+00:00,13,10,None,pupper,Maltese_dog,0.817908
803380650405482500,Tue Nov 22 00:17:10 +0000 2016,38,Twitter for iPhone,1511,0,2016-11-22 00:17:10+00:00,12,10,Sonny,None,Pembroke,0.573047
803276597545603072,Mon Nov 21 01:37:04 +0000 2016,78,Twitter for iPhone,2815,12454,2016-11-21 01:37:04+00:00,11,10,Winston,None,Siberian_husky,0.120849
802952499103731712,Sun Nov 20 22:02:27 +0000 2016,87,Twitter for iPhone,2054,9017,2016-11-20 22:02:27+00:00,12,10,Marley,None,chow,0.0254378
802600418706604034,Sun Nov 20 17:20:08 +0000 2016,99,Twitter for iPhone,2629,10573,2016-11-20 17:20:08+00:00,11,10,Bailey,None,Eskimo_dog,0.199347
802572683846291456,Sun Nov 20 04:06:37 +0000 2016,130,Twitter for iPhone,3680,0,2016-11-20 04:06:37+00:00,12,10,Winnie,None,miniature_pinscher,0.822048
802323869084381190,Sun Nov 20 00:59:15 +0000 2016,96,Twitter for iPhone,2383,14464,2016-11-20 00:59:15+00:00,13,10,Severus,None,Chihuahua,0.613819
802265048156610565,Sat Nov 19 16:49:49 +0000 2016,53,Twitter for iPhone,12260,26781,2016-11-19 16:49:49+00:00,11,10,None,multiple,Maltese_dog,0.897841
802239329049477120,Fri Nov 18 23:35:32 +0000 2016,106,Twitter for iPhone,1998,7933,2016-11-18 23:35:32+00:00,12,10,Loki,puppo,golden_retriever,0.853284
801958328846974976,Thu Nov 17 17:50:33 +0000 2016,118,Twitter for iPhone,5057,0,2016-11-17 17:50:33+00:00,12,10,Ronnie,None,miniature_pinscher,0.516284
801854953262350336,Thu Nov 17 17:04:16 +0000 2016,91,Twitter for iPhone,2549,9359,2016-11-17 17:04:16+00:00,11,10,None,None,Pembroke,0.95618
801538201127157760,Thu Nov 17 01:35:54 +0000 2016,84,Twitter for iPhone,2333,7665,2016-11-17 01:35:54+00:00,12,10,Wallace,None,Bedlington_terrier,0.0150472
801285448605831168,Wed Nov 16 17:01:16 +0000 2016,59,Twitter for iPhone,4142,12382,2016-11-16 17:01:16+00:00,10,10,None,None,schipperke,0.145877
801167903437357056,Wed Nov 16 16:28:21 +0000 2016,122,Twitter for iPhone,1355,7142,2016-11-16 16:28:21+00:00,13,10,Milo,None,Maltese_dog,0.759945
801115127852503040,Wed Nov 16 01:39:30 +0000 2016,129,Twitter for iPhone,7210,0,2016-11-16 01:39:30+00:00,12,10,Bones,multiple,Labrador_retriever,0.338757
800859414831898624,Wed Nov 16 01:23:12 +0000 2016,54,Twitter for iPhone,6072,0,2016-11-16 01:23:12+00:00,11,10,None,doggo,none,0.0
800751577355128832,Wed Nov 16 00:38:54 +0000 2016,124,Twitter for iPhone,2172,0,2016-11-16 00:38:54+00:00,12,10,Mauve,None,malamute,0.606654
800513324630806528,Wed Nov 16 00:22:12 +0000 2016,128,Twitter for iPhone,4417,0,2016-11-16 00:22:12+00:00,11,10,Chef,None,Irish_terrier,0.696646
800459316964663297,Tue Nov 15 23:44:44 +0000 2016,95,Twitter for iPhone,5203,0,2016-11-15 23:44:44+00:00,12,10,None,pupper,none,0.0
800388270626521089,Tue Nov 15 21:49:12 +0000 2016,79,Twitter for iPhone,1737,0,2016-11-15 21:49:12+00:00,12,10,Doc,floofer,Airedale,0.583122
800141422401830912,Tue Nov 15 17:54:59 +0000 2016,128,Twitter for iPhone,5252,0,2016-11-15 17:54:59+00:00,13,10,Peaches,None,Labrador_retriever,0.680251
800018252395122689,Tue Nov 15 17:22:24 +0000 2016,125,Twitter for iPhone,5457,0,2016-11-15 17:22:24+00:00,11,10,None,doggo,Eskimo_dog,0.330216
799757965289017345,Mon Nov 14 17:03:50 +0000 2016,106,Twitter for iPhone,2418,9899,2016-11-14 17:03:50+00:00,13,10,Sobe,doggo,schipperke,0.0455186
799422933579902976,Mon Nov 14 01:18:12 +0000 2016,89,Twitter for iPhone,2880,10913,2016-11-14 01:18:12+00:00,12,10,Longfellow,None,kelpie,0.189423
799297110730567681,Sat Nov 12 00:36:46 +0000 2016,89,Twitter for iPhone,6133,18869,2016-11-12 00:36:46+00:00,11,10,Jeffrey,None,Italian_greyhound,0.302685
799063482566066176,Fri Nov 11 19:55:50 +0000 2016,55,Twitter for iPhone,24,212,2016-11-11 19:55:50+00:00,11,10,Mister,None,pug,0.272205
798933969379225600,Fri Nov 11 02:35:32 +0000 2016,131,Twitter for iPhone,8330,0,2016-11-11 02:35:32+00:00,12,10,Iroh,None,toy_poodle,0.62178
798925684722855936,Fri Nov 11 00:03:42 +0000 2016,88,Twitter for iPhone,1825,7281,2016-11-11 00:03:42+00:00,11,10,Shadow,None,Maltese_dog,0.145742
798209839306514432,Sat Nov 05 19:24:28 +0000 2016,67,Twitter for iPhone,3145,0,2016-11-05 19:24:28+00:00,13,10,Cooper,None,Samoyed,0.995466
797971864723324932,Sat Nov 05 15:37:24 +0000 2016,75,Twitter for iPhone,2152,9650,2016-11-05 15:37:24+00:00,12,10,None,pupper,Shih-Tzu,0.1218109999999999
797545162159308800,Fri Nov 04 01:48:22 +0000 2016,94,Twitter for iPhone,9627,0,2016-11-04 01:48:22+00:00,12,10,Cassie,None,none,0.0
797236660651966464,Fri Nov 04 00:15:59 +0000 2016,126,Twitter for iPhone,2527,9100,2016-11-04 00:15:59+00:00,12,10,Pancake,None,golden_retriever,0.6989609999999999
797165961484890113,Thu Nov 03 15:51:10 +0000 2016,119,Twitter for iPhone,3102,8741,2016-11-03 15:51:10+00:00,11,10,None,None,pug,0.999365
796865951799083009,Wed Nov 02 16:00:06 +0000 2016,71,Twitter for iPhone,1739,8743,2016-11-02 16:00:06+00:00,12,10,Tyr,None,miniature_poodle,0.457117
796759840936919040,Wed Nov 02 00:42:53 +0000 2016,110,Twitter for iPhone,2917,0,2016-11-02 00:42:53+00:00,11,10,Romeo,None,bluetick,0.268681
796484825502875648,Tue Nov 01 17:12:16 +0000 2016,115,Twitter for iPhone,2223,10081,2016-11-01 17:12:16+00:00,12,10,None,doggo,Brittany_spaniel,0.7332529999999999
796387464403357696,Tue Nov 01 03:00:09 +0000 2016,67,Twitter for iPhone,8565,23276,2016-11-01 03:00:09+00:00,12,10,Snicku,None,none,0.0
796149749086875649,Tue Nov 01 01:00:05 +0000 2016,98,Twitter for iPhone,7770,18865,2016-11-01 01:00:05+00:00,11,10,Ruby,None,none,0.0
796125600683540480,Tue Nov 01 00:00:38 +0000 2016,70,Twitter for iPhone,3064,9946,2016-11-01 00:00:38+00:00,13,10,None,None,Lakeland_terrier,0.796694
796116448414461957,Mon Oct 31 23:00:11 +0000 2016,123,Twitter for iPhone,2706,9253,2016-10-31 23:00:11+00:00,11,10,None,None,kuvasz,0.438627
796080075804475393,Mon Oct 31 22:00:04 +0000 2016,92,Twitter for iPhone,2600,8444,2016-10-31 22:00:04+00:00,12,10,Yogi,None,Chihuahua,0.538354
796031486298386433,Mon Oct 31 21:00:23 +0000 2016,99,Twitter for iPhone,5255,14393,2016-10-31 21:00:23+00:00,13,10,Daisy,None,none,0.0
795464331001561088,Mon Oct 31 20:00:05 +0000 2016,38,Twitter for iPhone,1857,6532,2016-10-31 20:00:05+00:00,13,10,None,doggo,French_bulldog,0.700764
795400264262053889,Mon Oct 31 19:00:10 +0000 2016,128,Twitter for iPhone,2618,8868,2016-10-31 19:00:10+00:00,12,10,Brody,None,none,0.0
795076730285391872,Mon Oct 31 18:00:14 +0000 2016,66,Twitter for iPhone,1592,5833,2016-10-31 18:00:14+00:00,11,10,Bailey,None,pug,0.99672
794926597468000259,Mon Oct 31 16:00:13 +0000 2016,139,Twitter for iPhone,3668,11983,2016-10-31 16:00:13+00:00,12,10,Mack,None,Shetland_sheepdog,0.876337
794332329137291264,Mon Oct 31 00:20:11 +0000 2016,100,Twitter for iPhone,3990,10677,2016-10-31 00:20:11+00:00,12,10,Nimbus,None,Labrador_retriever,0.7843979999999999
794205286408003585,Sun Oct 30 17:02:53 +0000 2016,114,Twitter for iPhone,1567,6980,2016-10-30 17:02:53+00:00,14,10,Laika,pupper,soft-coated_wheaten_terrier,0.289598
793962221541933056,Sat Oct 29 15:55:58 +0000 2016,98,Twitter for iPhone,4002,12667,2016-10-29 15:55:58+00:00,12,10,Maximus,None,pug,0.0443565
793845145112371200,Fri Oct 28 17:07:05 +0000 2016,124,Twitter for iPhone,1664,6761,2016-10-28 17:07:05+00:00,13,10,Clark,None,pug,0.713102
793601777308463104,Thu Oct 27 23:30:09 +0000 2016,87,Twitter for iPhone,8847,0,2016-10-27 23:30:09+00:00,12,10,Dobby,None,Irish_setter,0.406047
793500921481273345,Thu Oct 27 23:17:38 +0000 2016,95,Twitter for iPhone,3544,0,2016-10-27 23:17:38+00:00,12,10,Fiona,None,none,0.0
793286476301799424,Thu Oct 27 22:53:48 +0000 2016,66,Vine - Make a Scene,20678,42584,2016-10-27 22:53:48+00:00,13,10,Moreton,None,Tibetan_terrier,0.382101
